,continent,country,year,metric,value
3390,Europe,Ireland,2007,lifeExp,78.885
5094,Europe,Ireland,2007,pop,4109086.0
125,Europe,Italy,1952,gdpPercap,4931.404155
1829,Europe,Italy,1952,lifeExp,65.94
3533,Europe,Italy,1952,pop,47666000.0
267,Europe,Italy,1957,gdpPercap,6248.656232
1971,Europe,Italy,1957,lifeExp,67.81
3675,Europe,Italy,1957,pop,49182000.0
409,Europe,Italy,1962,gdpPercap,8243.58234
2113,Europe,Italy,1962,lifeExp,69.24
3817,Europe,Italy,1962,pop,50843200.0
551,Europe,Italy,1967,gdpPercap,10022.40131
2255,Europe,Italy,1967,lifeExp,71.06
3959,Europe,Italy,1967,pop,52667100.0
693,Europe,Italy,1972,gdpPercap,12269.27378
2397,Europe,Italy,1972,lifeExp,72.19
4101,Europe,Italy,1972,pop,54365564.0
835,Europe,Italy,1977,gdpPercap,14255.98475
2539,Europe,Italy,1977,lifeExp,73.48
4243,Europe,Italy,1977,pop,56059245.0
977,Europe,Italy,1982,gdpPercap,16537.4835
2681,Europe,Italy,1982,lifeExp,74.98
4385,Europe,Italy,1982,pop,56535636.0
1119,Europe,Italy,1987,gdpPercap,19207.23482
2823,Europe,Italy,1987,lifeExp,76.42
4527,Europe,Italy,1987,pop,56729703.0
1261,Europe,Italy,1992,gdpPercap,22013.64486
2965,Europe,Italy,1992,lifeExp,77.44
4669,Europe,Italy,1992,pop,56840847.0
1403,Europe,Italy,1997,gdpPercap,24675.02446
3107,Europe,Italy,1997,lifeExp,78.82
4811,Europe,Italy,1997,pop,57479469.0
1545,Europe,Italy,2002,gdpPercap,27968.09817
3249,Europe,Italy,2002,lifeExp,80.24
4953,Europe,Italy,2002,pop,57926999.0
1687,Europe,Italy,2007,gdpPercap,28569.7197
3391,Europe,Italy,2007,lifeExp,80.546
5095,Europe,Italy,2007,pop,58147733.0
126,Europe,Montenegro,1952,gdpPercap,2647.585601
1830,Europe,Montenegro,1952,lifeExp,59.164
3534,Europe,Montenegro,1952,pop,413834.0
268,Europe,Montenegro,1957,gdpPercap,3682.259903
1972,Europe,Montenegro,1957,lifeExp,61.448
3676,Europe,Montenegro,1957,pop,442829.0
410,Europe,Montenegro,1962,gdpPercap,4649.593785
2114,Europe,Montenegro,1962,lifeExp,63.728
3818,Europe,Montenegro,1962,pop,474528.0
552,Europe,Montenegro,1967,gdpPercap,5907.850937
2256,Europe,Montenegro,1967,lifeExp,67.178
3960,Europe,Montenegro,1967,pop,501035.0
694,Europe,Montenegro,1972,gdpPercap,7778.414017
2398,Europe,Montenegro,1972,lifeExp,70.636
4102,Europe,Montenegro,1972,pop,527678.0
836,Europe,Montenegro,1977,gdpPercap,9595.929905
2540,Europe,Montenegro,1977,lifeExp,73.066
4244,Europe,Montenegro,1977,pop,560073.0
978,Europe,Montenegro,1982,gdpPercap,11222.58762
2682,Europe,Montenegro,1982,lifeExp,74.101
4386,Europe,Montenegro,1982,pop,562548.0
1120,Europe,Montenegro,1987,gdpPercap,11732.51017
2824,Europe,Montenegro,1987,lifeExp,74.865
4528,Europe,Montenegro,1987,pop,569473.0
1262,Europe,Montenegro,1992,gdpPercap,7003.339037
2966,Europe,Montenegro,1992,lifeExp,75.435
4670,Europe,Montenegro,1992,pop,621621.0
1404,Europe,Montenegro,1997,gdpPercap,6465.613349
3108,Europe,Montenegro,1997,lifeExp,75.445
4812,Europe,Montenegro,1997,pop,692651.0
1546,Europe,Montenegro,2002,gdpPercap,6557.194282
3250,Europe,Montenegro,2002,lifeExp,73.981
4954,Europe,Montenegro,2002,pop,720230.0
1688,Europe,Montenegro,2007,gdpPercap,9253.896111
3392,Europe,Montenegro,2007,lifeExp,74.543
5096,Europe,Montenegro,2007,pop,684736.0
127,Europe,Netherlands,1952,gdpPercap,8941.571858
1831,Europe,Netherlands,1952,lifeExp,72.13
3535,Europe,Netherlands,1952,pop,10381988.0
269,Europe,Netherlands,1957,gdpPercap,11276.19344
1973,Europe,Netherlands,1957,lifeExp,72.99
3677,Europe,Netherlands,1957,pop,11026383.0
411,Europe,Netherlands,1962,gdpPercap,12790.84956
2115,Europe,Netherlands,1962,lifeExp,73.23
3819,Europe,Netherlands,1962,pop,11805689.0
553,Europe,Netherlands,1967,gdpPercap,15363.25136
2257,Europe,Netherlands,1967,lifeExp,73.82
3961,Europe,Netherlands,1967,pop,12596822.0
695,Europe,Netherlands,1972,gdpPercap,18794.74567
2399,Europe,Netherlands,1972,lifeExp,73.75
4103,Europe,Netherlands,1972,pop,13329874.0
837,Europe,Netherlands,1977,gdpPercap,21209.0592
2541,Europe,Netherlands,1977,lifeExp,75.24
4245,Europe,Netherlands,1977,pop,13852989.0
979,Europe,Netherlands,1982,gdpPercap,21399.46046
2683,Europe,Netherlands,1982,lifeExp,76.05
4387,Europe,Netherlands,1982,pop,14310401.0
1121,Europe,Netherlands,1987,gdpPercap,23651.32361
2825,Europe,Netherlands,1987,lifeExp,76.83
4529,Europe,Netherlands,1987,pop,14665278.0
1263,Europe,Netherlands,1992,gdpPercap,26790.94961
2967,Europe,Netherlands,1992,lifeExp,77.42
4671,Europe,Netherlands,1992,pop,15174244.0
1405,Europe,Netherlands,1997,gdpPercap,30246.13063
3109,Europe,Netherlands,1997,lifeExp,78.03
4813,Europe,Netherlands,1997,pop,15604464.0
1547,Europe,Netherlands,2002,gdpPercap,33724.75778
3251,Europe,Netherlands,2002,lifeExp,78.53
4955,Europe,Netherlands,2002,pop,16122830.0
1689,Europe,Netherlands,2007,gdpPercap,36797.93332
3393,Europe,Netherlands,2007,lifeExp,79.762
5097,Europe,Netherlands,2007,pop,16570613.0
128,Europe,Norway,1952,gdpPercap,10095.42172
1832,Europe,Norway,1952,lifeExp,72.67
3536,Europe,Norway,1952,pop,3327728.0
270,Europe,Norway,1957,gdpPercap,11653.97304
1974,Europe,Norway,1957,lifeExp,73.44
3678,Europe,Norway,1957,pop,3491938.0
412,Europe,Norway,1962,gdpPercap,13450.40151
2116,Europe,Norway,1962,lifeExp,73.47
3820,Europe,Norway,1962,pop,3638919.0
554,Europe,Norway,1967,gdpPercap,16361.87647
2258,Europe,Norway,1967,lifeExp,74.08
3962,Europe,Norway,1967,pop,3786019.0
696,Europe,Norway,1972,gdpPercap,18965.05551
2400,Europe,Norway,1972,lifeExp,74.34
4104,Europe,Norway,1972,pop,3933004.0
838,Europe,Norway,1977,gdpPercap,23311.34939
2542,Europe,Norway,1977,lifeExp,75.37
4246,Europe,Norway,1977,pop,4043205.0
980,Europe,Norway,1982,gdpPercap,26298.63531
2684,Europe,Norway,1982,lifeExp,75.97
4388,Europe,Norway,1982,pop,4114787.0
1122,Europe,Norway,1987,gdpPercap,31540.9748
2826,Europe,Norway,1987,lifeExp,75.89
4530,Europe,Norway,1987,pop,4186147.0
1264,Europe,Norway,1992,gdpPercap,33965.66115
2968,Europe,Norway,1992,lifeExp,77.32
4672,Europe,Norway,1992,pop,4286357.0
1406,Europe,Norway,1997,gdpPercap,41283.16433
3110,Europe,Norway,1997,lifeExp,78.32
4814,Europe,Norway,1997,pop,4405672.0
1548,Europe,Norway,2002,gdpPercap,44683.97525
3252,Europe,Norway,2002,lifeExp,79.05
4956,Europe,Norway,2002,pop,4535591.0
1690,Europe,Norway,2007,gdpPercap,49357.19017
3394,Europe,Norway,2007,lifeExp,80.196
5098,Europe,Norway,2007,pop,4627926.0
129,Europe,Poland,1952,gdpPercap,4029.329699
1833,Europe,Poland,1952,lifeExp,61.31
3537,Europe,Poland,1952,pop,25730551.0
271,Europe,Poland,1957,gdpPercap,4734.253019
1975,Europe,Poland,1957,lifeExp,65.77
3679,Europe,Poland,1957,pop,28235346.0
413,Europe,Poland,1962,gdpPercap,5338.752143
2117,Europe,Poland,1962,lifeExp,67.64
3821,Europe,Poland,1962,pop,30329617.0
555,Europe,Poland,1967,gdpPercap,6557.152776
2259,Europe,Poland,1967,lifeExp,69.61
3963,Europe,Poland,1967,pop,31785378.0
697,Europe,Poland,1972,gdpPercap,8006.506993
2401,Europe,Poland,1972,lifeExp,70.85
4105,Europe,Poland,1972,pop,33039545.0
839,Europe,Poland,1977,gdpPercap,9508.141454
2543,Europe,Poland,1977,lifeExp,70.67
4247,Europe,Poland,1977,pop,34621254.0
981,Europe,Poland,1982,gdpPercap,8451.531004
2685,Europe,Poland,1982,lifeExp,71.32
4389,Europe,Poland,1982,pop,36227381.0
1123,Europe,Poland,1987,gdpPercap,9082.351172
2827,Europe,Poland,1987,lifeExp,70.98
4531,Europe,Poland,1987,pop,37740710.0
1265,Europe,Poland,1992,gdpPercap,7738.881247
2969,Europe,Poland,1992,lifeExp,70.99
4673,Europe,Poland,1992,pop,38370697.0
1407,Europe,Poland,1997,gdpPercap,10159.58368
3111,Europe,Poland,1997,lifeExp,72.75
4815,Europe,Poland,1997,pop,38654957.0
1549,Europe,Poland,2002,gdpPercap,12002.23908
3253,Europe,Poland,2002,lifeExp,74.67
4957,Europe,Poland,2002,pop,38625976.0
1691,Europe,Poland,2007,gdpPercap,15389.92468
3395,Europe,Poland,2007,lifeExp,75.563
5099,Europe,Poland,2007,pop,38518241.0
130,Europe,Portugal,1952,gdpPercap,3068.319867
1834,Europe,Portugal,1952,lifeExp,59.82
3538,Europe,Portugal,1952,pop,8526050.0
272,Europe,Portugal,1957,gdpPercap,3774.571743
1976,Europe,Portugal,1957,lifeExp,61.51
3680,Europe,Portugal,1957,pop,8817650.0
414,Europe,Portugal,1962,gdpPercap,4727.954889
2118,Europe,Portugal,1962,lifeExp,64.39
3822,Europe,Portugal,1962,pop,9019800.0
556,Europe,Portugal,1967,gdpPercap,6361.517993
2260,Europe,Portugal,1967,lifeExp,66.6
3964,Europe,Portugal,1967,pop,9103000.0
698,Europe,Portugal,1972,gdpPercap,9022.247417
2402,Europe,Portugal,1972,lifeExp,69.26
4106,Europe,Portugal,1972,pop,8970450.0
840,Europe,Portugal,1977,gdpPercap,10172.48572
2544,Europe,Portugal,1977,lifeExp,70.41
4248,Europe,Portugal,1977,pop,9662600.0
982,Europe,Portugal,1982,gdpPercap,11753.84291
2686,Europe,Portugal,1982,lifeExp,72.77
4390,Europe,Portugal,1982,pop,9859650.0
1124,Europe,Portugal,1987,gdpPercap,13039.30876
2828,Europe,Portugal,1987,lifeExp,74.06
4532,Europe,Portugal,1987,pop,9915289.0
1266,Europe,Portugal,1992,gdpPercap,16207.26663
2970,Europe,Portugal,1992,lifeExp,74.86
4674,Europe,Portugal,1992,pop,9927680.0
1408,Europe,Portugal,1997,gdpPercap,17641.03156
3112,Europe,Portugal,1997,lifeExp,75.97
4816,Europe,Portugal,1997,pop,10156415.0
1550,Europe,Portugal,2002,gdpPercap,19970.90787
3254,Europe,Portugal,2002,lifeExp,77.29
4958,Europe,Portugal,2002,pop,10433867.0
1692,Europe,Portugal,2007,gdpPercap,20509.64777
3396,Europe,Portugal,2007,lifeExp,78.098
5100,Europe,Portugal,2007,pop,10642836.0
131,Europe,Romania,1952,gdpPercap,3144.613186
1835,Europe,Romania,1952,lifeExp,61.05
3539,Europe,Romania,1952,pop,16630000.0
273,Europe,Romania,1957,gdpPercap,3943.370225
1977,Europe,Romania,1957,lifeExp,64.1
3681,Europe,Romania,1957,pop,17829327.0
415,Europe,Romania,1962,gdpPercap,4734.997586
2119,Europe,Romania,1962,lifeExp,66.8
3823,Europe,Romania,1962,pop,18680721.0
557,Europe,Romania,1967,gdpPercap,6470.866545
2261,Europe,Romania,1967,lifeExp,66.8
3965,Europe,Romania,1967,pop,19284814.0
699,Europe,Romania,1972,gdpPercap,8011.414402
2403,Europe,Romania,1972,lifeExp,69.21
4107,Europe,Romania,1972,pop,20662648.0
841,Europe,Romania,1977,gdpPercap,9356.39724
2545,Europe,Romania,1977,lifeExp,69.46
4249,Europe,Romania,1977,pop,21658597.0
983,Europe,Romania,1982,gdpPercap,9605.314053
2687,Europe,Romania,1982,lifeExp,69.66
4391,Europe,Romania,1982,pop,22356726.0
1125,Europe,Romania,1987,gdpPercap,9696.273295
2829,Europe,Romania,1987,lifeExp,69.53
4533,Europe,Romania,1987,pop,22686371.0
1267,Europe,Romania,1992,gdpPercap,6598.409903
2971,Europe,Romania,1992,lifeExp,69.36
4675,Europe,Romania,1992,pop,22797027.0
1409,Europe,Romania,1997,gdpPercap,7346.547557
3113,Europe,Romania,1997,lifeExp,69.72
4817,Europe,Romania,1997,pop,22562458.0
1551,Europe,Romania,2002,gdpPercap,7885.360081
3255,Europe,Romania,2002,lifeExp,71.322
4959,Europe,Romania,2002,pop,22404337.0
1693,Europe,Romania,2007,gdpPercap,10808.47561
3397,Europe,Romania,2007,lifeExp,72.476
5101,Europe,Romania,2007,pop,22276056.0
132,Europe,Serbia,1952,gdpPercap,3581.459448
1836,Europe,Serbia,1952,lifeExp,57.996
3540,Europe,Serbia,1952,pop,6860147.0
274,Europe,Serbia,1957,gdpPercap,4981.090891
1978,Europe,Serbia,1957,lifeExp,61.685
3682,Europe,Serbia,1957,pop,7271135.0
416,Europe,Serbia,1962,gdpPercap,6289.629157
2120,Europe,Serbia,1962,lifeExp,64.531
3824,Europe,Serbia,1962,pop,7616060.0
558,Europe,Serbia,1967,gdpPercap,7991.707066
2262,Europe,Serbia,1967,lifeExp,66.914
3966,Europe,Serbia,1967,pop,7971222.0
700,Europe,Serbia,1972,gdpPercap,10522.06749
2404,Europe,Serbia,1972,lifeExp,68.7
4108,Europe,Serbia,1972,pop,8313288.0
842,Europe,Serbia,1977,gdpPercap,12980.66956
2546,Europe,Serbia,1977,lifeExp,70.3
4250,Europe,Serbia,1977,pop,8686367.0
984,Europe,Serbia,1982,gdpPercap,15181.0927
2688,Europe,Serbia,1982,lifeExp,70.162
4392,Europe,Serbia,1982,pop,9032824.0
1126,Europe,Serbia,1987,gdpPercap,15870.87851
2830,Europe,Serbia,1987,lifeExp,71.218
4534,Europe,Serbia,1987,pop,9230783.0
1268,Europe,Serbia,1992,gdpPercap,9325.068238
2972,Europe,Serbia,1992,lifeExp,71.659
4676,Europe,Serbia,1992,pop,9826397.0
1410,Europe,Serbia,1997,gdpPercap,7914.320304
3114,Europe,Serbia,1997,lifeExp,72.232
4818,Europe,Serbia,1997,pop,10336594.0
1552,Europe,Serbia,2002,gdpPercap,7236.075251
3256,Europe,Serbia,2002,lifeExp,73.213
4960,Europe,Serbia,2002,pop,10111559.0
1694,Europe,Serbia,2007,gdpPercap,9786.534714
3398,Europe,Serbia,2007,lifeExp,74.002
5102,Europe,Serbia,2007,pop,10150265.0
133,Europe,Slovak Republic,1952,gdpPercap,5074.659104
1837,Europe,Slovak Republic,1952,lifeExp,64.36
3541,Europe,Slovak Republic,1952,pop,3558137.0
275,Europe,Slovak Republic,1957,gdpPercap,6093.26298
1979,Europe,Slovak Republic,1957,lifeExp,67.45
3683,Europe,Slovak Republic,1957,pop,3844277.0
417,Europe,Slovak Republic,1962,gdpPercap,7481.107598
2121,Europe,Slovak Republic,1962,lifeExp,70.33
3825,Europe,Slovak Republic,1962,pop,4237384.0
559,Europe,Slovak Republic,1967,gdpPercap,8412.902397
2263,Europe,Slovak Republic,1967,lifeExp,70.98
3967,Europe,Slovak Republic,1967,pop,4442238.0
701,Europe,Slovak Republic,1972,gdpPercap,9674.167626
2405,Europe,Slovak Republic,1972,lifeExp,70.35
4109,Europe,Slovak Republic,1972,pop,4593433.0
843,Europe,Slovak Republic,1977,gdpPercap,10922.66404
2547,Europe,Slovak Republic,1977,lifeExp,70.45
4251,Europe,Slovak Republic,1977,pop,4827803.0
985,Europe,Slovak Republic,1982,gdpPercap,11348.54585
2689,Europe,Slovak Republic,1982,lifeExp,70.8
4393,Europe,Slovak Republic,1982,pop,5048043.0
1127,Europe,Slovak Republic,1987,gdpPercap,12037.26758
2831,Europe,Slovak Republic,1987,lifeExp,71.08
4535,Europe,Slovak Republic,1987,pop,5199318.0
1269,Europe,Slovak Republic,1992,gdpPercap,9498.467723
2973,Europe,Slovak Republic,1992,lifeExp,71.38
4677,Europe,Slovak Republic,1992,pop,5302888.0
1411,Europe,Slovak Republic,1997,gdpPercap,12126.23065
3115,Europe,Slovak Republic,1997,lifeExp,72.71
4819,Europe,Slovak Republic,1997,pop,5383010.0
1553,Europe,Slovak Republic,2002,gdpPercap,13638.77837
3257,Europe,Slovak Republic,2002,lifeExp,73.8
4961,Europe,Slovak Republic,2002,pop,5410052.0
1695,Europe,Slovak Republic,2007,gdpPercap,18678.31435
3399,Europe,Slovak Republic,2007,lifeExp,74.663
5103,Europe,Slovak Republic,2007,pop,5447502.0
134,Europe,Slovenia,1952,gdpPercap,4215.041741
1838,Europe,Slovenia,1952,lifeExp,65.57
3542,Europe,Slovenia,1952,pop,1489518.0
276,Europe,Slovenia,1957,gdpPercap,5862.276629
1980,Europe,Slovenia,1957,lifeExp,67.85
3684,Europe,Slovenia,1957,pop,1533070.0
418,Europe,Slovenia,1962,gdpPercap,7402.303395
2122,Europe,Slovenia,1962,lifeExp,69.15
3826,Europe,Slovenia,1962,pop,1582962.0
560,Europe,Slovenia,1967,gdpPercap,9405.489397
2264,Europe,Slovenia,1967,lifeExp,69.18
3968,Europe,Slovenia,1967,pop,1646912.0
702,Europe,Slovenia,1972,gdpPercap,12383.4862
2406,Europe,Slovenia,1972,lifeExp,69.82
4110,Europe,Slovenia,1972,pop,1694510.0
844,Europe,Slovenia,1977,gdpPercap,15277.03017
2548,Europe,Slovenia,1977,lifeExp,70.97
4252,Europe,Slovenia,1977,pop,1746919.0
986,Europe,Slovenia,1982,gdpPercap,17866.72175
2690,Europe,Slovenia,1982,lifeExp,71.063
4394,Europe,Slovenia,1982,pop,1861252.0
1128,Europe,Slovenia,1987,gdpPercap,18678.53492
2832,Europe,Slovenia,1987,lifeExp,72.25
4536,Europe,Slovenia,1987,pop,1945870.0
1270,Europe,Slovenia,1992,gdpPercap,14214.71681
2974,Europe,Slovenia,1992,lifeExp,73.64
4678,Europe,Slovenia,1992,pop,1999210.0
1412,Europe,Slovenia,1997,gdpPercap,17161.10735
3116,Europe,Slovenia,1997,lifeExp,75.13
4820,Europe,Slovenia,1997,pop,2011612.0
1554,Europe,Slovenia,2002,gdpPercap,20660.01936
3258,Europe,Slovenia,2002,lifeExp,76.66
4962,Europe,Slovenia,2002,pop,2011497.0
1696,Europe,Slovenia,2007,gdpPercap,25768.25759
3400,Europe,Slovenia,2007,lifeExp,77.926
5104,Europe,Slovenia,2007,pop,2009245.0
135,Europe,Spain,1952,gdpPercap,3834.034742
1839,Europe,Spain,1952,lifeExp,64.94
3543,Europe,Spain,1952,pop,28549870.0
277,Europe,Spain,1957,gdpPercap,4564.80241
1981,Europe,Spain,1957,lifeExp,66.66
3685,Europe,Spain,1957,pop,29841614.0
419,Europe,Spain,1962,gdpPercap,5693.843879
2123,Europe,Spain,1962,lifeExp,69.69
3827,Europe,Spain,1962,pop,31158061.0
561,Europe,Spain,1967,gdpPercap,7993.512294
2265,Europe,Spain,1967,lifeExp,71.44
3969,Europe,Spain,1967,pop,32850275.0
703,Europe,Spain,1972,gdpPercap,10638.75131
2407,Europe,Spain,1972,lifeExp,73.06
4111,Europe,Spain,1972,pop,34513161.0
845,Europe,Spain,1977,gdpPercap,13236.92117
2549,Europe,Spain,1977,lifeExp,74.39
4253,Europe,Spain,1977,pop,36439000.0
987,Europe,Spain,1982,gdpPercap,13926.16997
2691,Europe,Spain,1982,lifeExp,76.3
4395,Europe,Spain,1982,pop,37983310.0
1129,Europe,Spain,1987,gdpPercap,15764.98313
2833,Europe,Spain,1987,lifeExp,76.9
4537,Europe,Spain,1987,pop,38880702.0
1271,Europe,Spain,1992,gdpPercap,18603.06452
2975,Europe,Spain,1992,lifeExp,77.57
4679,Europe,Spain,1992,pop,39549438.0
1413,Europe,Spain,1997,gdpPercap,20445.29896
3117,Europe,Spain,1997,lifeExp,78.77
4821,Europe,Spain,1997,pop,39855442.0
1555,Europe,Spain,2002,gdpPercap,24835.47166
3259,Europe,Spain,2002,lifeExp,79.78
4963,Europe,Spain,2002,pop,40152517.0
1697,Europe,Spain,2007,gdpPercap,28821.0637
3401,Europe,Spain,2007,lifeExp,80.941
5105,Europe,Spain,2007,pop,40448191.0
136,Europe,Sweden,1952,gdpPercap,8527.844662
1840,Europe,Sweden,1952,lifeExp,71.86
3544,Europe,Sweden,1952,pop,7124673.0
278,Europe,Sweden,1957,gdpPercap,9911.878226
1982,Europe,Sweden,1957,lifeExp,72.49
3686,Europe,Sweden,1957,pop,7363802.0
420,Europe,Sweden,1962,gdpPercap,12329.44192
2124,Europe,Sweden,1962,lifeExp,73.37
3828,Europe,Sweden,1962,pop,7561588.0
562,Europe,Sweden,1967,gdpPercap,15258.29697
2266,Europe,Sweden,1967,lifeExp,74.16
3970,Europe,Sweden,1967,pop,7867931.0
704,Europe,Sweden,1972,gdpPercap,17832.02464
2408,Europe,Sweden,1972,lifeExp,74.72
4112,Europe,Sweden,1972,pop,8122293.0
846,Europe,Sweden,1977,gdpPercap,18855.72521
2550,Europe,Sweden,1977,lifeExp,75.44
4254,Europe,Sweden,1977,pop,8251648.0
988,Europe,Sweden,1982,gdpPercap,20667.38125
2692,Europe,Sweden,1982,lifeExp,76.42
4396,Europe,Sweden,1982,pop,8325260.0
1130,Europe,Sweden,1987,gdpPercap,23586.92927
2834,Europe,Sweden,1987,lifeExp,77.19
4538,Europe,Sweden,1987,pop,8421403.0
1272,Europe,Sweden,1992,gdpPercap,23880.01683
2976,Europe,Sweden,1992,lifeExp,78.16
4680,Europe,Sweden,1992,pop,8718867.0
1414,Europe,Sweden,1997,gdpPercap,25266.59499
3118,Europe,Sweden,1997,lifeExp,79.39
4822,Europe,Sweden,1997,pop,8897619.0
1556,Europe,Sweden,2002,gdpPercap,29341.63093
3260,Europe,Sweden,2002,lifeExp,80.04
4964,Europe,Sweden,2002,pop,8954175.0
1698,Europe,Sweden,2007,gdpPercap,33859.74835
3402,Europe,Sweden,2007,lifeExp,80.884
5106,Europe,Sweden,2007,pop,9031088.0
137,Europe,Switzerland,1952,gdpPercap,14734.23275
1841,Europe,Switzerland,1952,lifeExp,69.62
3545,Europe,Switzerland,1952,pop,4815000.0
279,Europe,Switzerland,1957,gdpPercap,17909.48973
1983,Europe,Switzerland,1957,lifeExp,70.56
3687,Europe,Switzerland,1957,pop,5126000.0
421,Europe,Switzerland,1962,gdpPercap,20431.0927
2125,Europe,Switzerland,1962,lifeExp,71.32
3829,Europe,Switzerland,1962,pop,5666000.0
563,Europe,Switzerland,1967,gdpPercap,22966.14432
2267,Europe,Switzerland,1967,lifeExp,72.77
3971,Europe,Switzerland,1967,pop,6063000.0
705,Europe,Switzerland,1972,gdpPercap,27195.11304
2409,Europe,Switzerland,1972,lifeExp,73.78
4113,Europe,Switzerland,1972,pop,6401400.0
847,Europe,Switzerland,1977,gdpPercap,26982.29052
2551,Europe,Switzerland,1977,lifeExp,75.39
4255,Europe,Switzerland,1977,pop,6316424.0
989,Europe,Switzerland,1982,gdpPercap,28397.71512
2693,Europe,Switzerland,1982,lifeExp,76.21
4397,Europe,Switzerland,1982,pop,6468126.0
1131,Europe,Switzerland,1987,gdpPercap,30281.70459
2835,Europe,Switzerland,1987,lifeExp,77.41
4539,Europe,Switzerland,1987,pop,6649942.0
1273,Europe,Switzerland,1992,gdpPercap,31871.5303
2977,Europe,Switzerland,1992,lifeExp,78.03
4681,Europe,Switzerland,1992,pop,6995447.0
1415,Europe,Switzerland,1997,gdpPercap,32135.32301
3119,Europe,Switzerland,1997,lifeExp,79.37
4823,Europe,Switzerland,1997,pop,7193761.0
1557,Europe,Switzerland,2002,gdpPercap,34480.95771
3261,Europe,Switzerland,2002,lifeExp,80.62
4965,Europe,Switzerland,2002,pop,7361757.0
1699,Europe,Switzerland,2007,gdpPercap,37506.41907
3403,Europe,Switzerland,2007,lifeExp,81.701
5107,Europe,Switzerland,2007,pop,7554661.0
138,Europe,Turkey,1952,gdpPercap,1969.10098
1842,Europe,Turkey,1952,lifeExp,43.585
3546,Europe,Turkey,1952,pop,22235677.0
280,Europe,Turkey,1957,gdpPercap,2218.754257
1984,Europe,Turkey,1957,lifeExp,48.079
3688,Europe,Turkey,1957,pop,25670939.0
422,Europe,Turkey,1962,gdpPercap,2322.869908
2126,Europe,Turkey,1962,lifeExp,52.098
3830,Europe,Turkey,1962,pop,29788695.0
564,Europe,Turkey,1967,gdpPercap,2826.356387
2268,Europe,Turkey,1967,lifeExp,54.336
3972,Europe,Turkey,1967,pop,33411317.0
706,Europe,Turkey,1972,gdpPercap,3450.69638
2410,Europe,Turkey,1972,lifeExp,57.005
4114,Europe,Turkey,1972,pop,37492953.0
848,Europe,Turkey,1977,gdpPercap,4269.122326
2552,Europe,Turkey,1977,lifeExp,59.507
4256,Europe,Turkey,1977,pop,42404033.0
990,Europe,Turkey,1982,gdpPercap,4241.356344
2694,Europe,Turkey,1982,lifeExp,61.036
4398,Europe,Turkey,1982,pop,47328791.0
1132,Europe,Turkey,1987,gdpPercap,5089.043686
2836,Europe,Turkey,1987,lifeExp,63.108
4540,Europe,Turkey,1987,pop,52881328.0
1274,Europe,Turkey,1992,gdpPercap,5678.348271
2978,Europe,Turkey,1992,lifeExp,66.146
4682,Europe,Turkey,1992,pop,58179144.0
1416,Europe,Turkey,1997,gdpPercap,6601.429915
3120,Europe,Turkey,1997,lifeExp,68.835
4824,Europe,Turkey,1997,pop,63047647.0
1558,Europe,Turkey,2002,gdpPercap,6508.085718
3262,Europe,Turkey,2002,lifeExp,70.845
4966,Europe,Turkey,2002,pop,67308928.0
1700,Europe,Turkey,2007,gdpPercap,8458.276384
3404,Europe,Turkey,2007,lifeExp,71.777
5108,Europe,Turkey,2007,pop,71158647.0
139,Europe,United Kingdom,1952,gdpPercap,9979.508487
1843,Europe,United Kingdom,1952,lifeExp,69.18
3547,Europe,United Kingdom,1952,pop,50430000.0
281,Europe,United Kingdom,1957,gdpPercap,11283.17795
